entry_id,sense_id,sense_group,pos,gloss_ru,labels,refs,raw_block,confidence_parse
9586,1,none,,"косматость, лохматость; семтейишке ӱренип калган он привык к лохматости",,,"косматость, лохматость; семтейишке ӱренип калган он привык к лохматости",0.6
9587,1,none,,"косматый, лохматый; ср. самтар, салбар; семтек чачын тарайт ла тарайт свои косматые волосы расчёсывает и расчёсывает",,ср. самтар,"косматый, лохматый; ср. самтар, салбар; семтек чачын тарайт ла тарайт свои косматые волосы расчёсывает и расчёсывает",0.7
9588,1,none,,ты,,,"ты; Эрелдей, сен адым деп кӧп лӧ ыйламзыраба... (Э. Тоюшев) Эрелдей, ты по поводу своего коня много не хныкай...",0.7
9589,1,none,,сенат; министр болорго кӱӱнзегендер сенаттыҥ камызын ӧттилер желающие стать министром прошли комиссию сената,,,сенат; министр болорго кӱӱнзегендер сенаттыҥ камызын ӧттилер желающие стать министром прошли комиссию сената,0.7
9590,1,none,,сенатор,,,"сенатор; сенаторлордыҥ jуунында бистеҥ улус база болды на заседании сенаторов были и представители от нас (Л. Кокышев) Когда [Каран] вышел в тёмные сени, дул сильный ветер",0.7
9591,1,paren,,спадать; томонок тиштеген тижик сенибейт отёк от укуса комара не спадает; сооктор удабас сениир мoрoзы скoрo спадут,,ср. сеҥ-,спадать; ср. сеҥ-; томонок тиштеген тижик сенибейт отёк от укуса комара не спадает; сооктор удабас сениир мoрoзы скoрo спадут;,0.9
9591,2,paren,,"утихомириваться, успокаиваться; ср. сеник-, тoкына-",,ср. сеник-,"утихомириваться, успокаиваться; ср. сеник-, тoкына-; јӱреги сениди сердце её успокоилось",0.9
9592,1,none,,"утихомириваться, успокаиваться; ср. сени- 2, тoкына-",,ср. сени- 2,"утихомириваться, успокаиваться; ср. сени- 2, тoкына-; Эки-ӱч ле карай- (Э. Тоюшев) Двалап чыгала, сениге берер три раза встав на дыбы, утихомирится",0.7
9593,1,none,,понуд. от сени-; сooк суу тижикти сенидер хoлoдная вoда снимет oтёк,понуд.,,"понуд. от сени-; сooк суу тижикти сенидер хoлoдная вoда снимет oтёк; Карагыстыҥ чырайы чечектеп чыккан, jӱрегиниҥ типилдежин сенидип албай, письмоны ача тарткан (Э. Тоюшев) Лицо Карагыс зацвело, не сумев успокоить стук сердца, она раскрыла письмо",0.8
9594,1,none,,понуд. от сенит-; тиштиҥ ooрузын укoллo сениттирди он снял зубную бoль укoлoм,понуд.,,понуд. от сенит-; тиштиҥ ooрузын укoллo сениттирди он снял зубную бoль укoлoм,0.7
9595,1,none,,с.-х. сенокосилка,с.,,"с.-х. сенокосилка; Сенокосилкалар, тырмууштар, байла, jазалган ла болбой (Э. Тоюшев) Сенокосилки, грабли, наверное, отремонтированы",0.8
9596,1,none,,трястись; ср. силкин-,,ср. силкин-,"трястись; ср. силкин-; Каран дезе јӱрегин бадырып болбой, сеҥзелип брааткан машинаныҥ кузовын арай ла сый тутпай баратты (Л. Кокышев) А Каран, сильно волнуясь (букв. не вмешая своё сердце), ехал, чуть не ломая кузов трясущейся машины",0.7
9597,1,none,,"ойдыктарлу jолло улус сеҥзелижип баратты по дороге с ямами люди ехали, трясясь",взаимн.,,"взаимн.-совм. от сеҥзел-; ойдыктарлу jолло улус сеҥзелижип баратты по дороге с ямами люди ехали, трясясь",0.8
9598,1,none,,"тряска; ср. согулыш, силкиниш; узак jолдо сеҥзелишке бажым оорыды от тряски в долгой дороге голова разболелась",,ср. согулыш,"тряска; ср. согулыш, силкиниш; узак jолдо сеҥзелишке бажым оорыды от тряски в долгой дороге голова разболелась",0.7
9599,1,none,,понуд. от сеҥзелзаставлять трястись,понуд.,,"понуд. от сеҥзелзаставлять трястись; Калак, чанакты тыҥ сеҥзелтпе! (Л. Кокышев) Ради бога, сильнo не тряси сани!",0.8
9600,1,none,,сепаратор,,,"сепаратор; Та качан ортозында [келин] уйларын саап, бозуларын азырап, сӱтти сепараторго ӧткӱрип ийетен (Д. Каинчин) Когда только [женщина], подоив коров, покормив телят, пропускает молоко через сепаратор",0.7
9601,1,none,,биол. серпуха венценосная; ср. кызыл-баш,биол.,ср. кызыл-баш,биол. серпуха венценосная; ср. кызыл-баш,0.7
9602,1,none,,"взлохмачиваться, растрёпываться; ср. селбей-, семтей-",Ч.,ср. селбей-,"взлохмачиваться, растрёпываться; ср. селбей-, семтей-; Бичик кычырарына јеени эмеш темиге бергенине таадазы сӱӱнип, оныҥ сепсейе ӧзӱп калган кату чачын сыймай тудуп, айдатан: «Балам, ӱрен ле, адаҥды кӧрдиҥ бе?» (Ч. Чунижеков) Радуясь тому, что внук немного научился читать книги, поглаживая его взлохмаченные обросшие волосы, говорил: «Дитя моё, учись же, видишь своего отца?»",0.8
9603,1,none,,лёгкий ветерoк; ср. эзин,,ср. эзин,"лёгкий ветерoк; ср. эзин; Ол [Качук] комнатаныҥ кӧзнӧктӧрин кайра ачкылап ийерде, тышкартынаҥ кирген ару сепсӱн кыптыҥ ичинде уур кейди тургуза ла jеҥилтип ийди (И. Шодоев) Когда она [Качук] открыла настежь окна комнаты, свежий лёгкий ветер с улицы тут же развеял тяжёлый воздух в комнате",0.7
9604,1,none,,дуть (o лёгкoм ветерке); ср. эзинде-,,ср. эзинде-,"дуть (o лёгкoм ветерке); ср. эзинде-; Кӱн алдындагы серӱӱн эзин Тарыкка удура сепсӱндеп, оныҥ јӱзин јалай согуп турды (И. Шодоев) Предрассветный прохладный лёгкий ветерoк, дуя навстречу Тарыку, облизывал его лицо",0.7
9605,1,none,,хим. сера,хим.,,хим. сера,0.5
9606,1,none,,сервант; сервантта энемниҥ хрусталь вазалары турат в серванте стоят мамины хрустальные вазы сервиз,,,сервант; сервантта энемниҥ хрусталь вазалары турат в серванте стоят мамины хрустальные вазы сервиз;,0.7
9607,1,none,,байрамныҥ столында сервиз белен болды на праздничном столе сервиз был готов,,,байрамныҥ столында сервиз белен болды на праздничном столе сервиз был готов,0.6
9608,1,dot,,"чуткий, бдительный",,,"чуткий, бдительный; Оныҥ [Кадынныҥ] толкузында jӱрӱмниҥ ӱзӱлбес, сергек колбузын сезереер... (Г. Чо- -",0.9
9608,2,dot,нареч.,"нареч. чутко, бдительно; койчы кижиге сергек уйуктаар керек чабану нужно спать чутко",,ср. сергелеҥ,"нареч. чутко, бдительно; койчы кижиге сергек уйуктаар керек чабану нужно спать чутко; ср. сергелеҥ",1.0
9609,1,none,,"освежаться; тышкары чыгып, сергектенип алды выйдя на улицу, освежился",,,"освежаться; тышкары чыгып, сергектенип алды выйдя на улицу, освежился",0.6
9610,1,none,,"бдительный, осторожный, чуткий; ср. сергек 1",С.,ср. сергек 1,"бдительный, осторожный, чуткий; ср. сергек 1; Табытка сергелеҥ болзо до, је бир тужында арайдаҥ ла керекке кирбеди (С. Суразаков) Табытка, хотя и бдительный, но однажды чуть было не попал в беду",0.8
9611,1,paren,,"останавливаться, прекращаться; ср. сери- 2",,ср. сери- 2,"останавливаться, прекращаться; ср. сери- 2; Ондо кисельдӱ јараттар, элагаштыҥ бӱри болзо, элен-чакка јажыл турар, эдил куштар ӱни болзо, эр јажына бир сергибес (Д. Каинчин) Там кисельные берега, если дерево, то с вечнозелёными ветвями, если голоса певчих птиц, то вовеки не останавливаются;",0.9
9611,2,paren,,"успокаиваться; становиться спокойным, размеренным",,,"успокаиваться; становиться спокойным, размеренным; «Мен бала эмезим, мекелебе мени» — деп, Абаныҥ тыныжы кенете јеҥилип ле сергип айдат (Б. Укачин) «Я не ребёнок, не обманывай меня» — говорит Аба, дыхание его вдруг становится лёгким и размеренным",0.9
9612,1,none,,возвр. от сергит-; сергидинип болбойт он не может остановиться; эмеш сергидинип алды он немного успокоился,возвр.,,возвр. от сергит-; сергидинип болбойт он не может остановиться; эмеш сергидинип алды он немного успокоился,0.8
9613,1,none,,"возвр. от серги-; ол сергинип, оноҥ ары сӧзин айтты успокоившись, он продолжил свою речь",возвр.,,"возвр. от серги-; Чааптар эмди силкинип, сергинбей де, ээчижип алала, энезин бедреп, арканыҥ балыр ӧлӧҥи ортозына табылбай калдылар (К. Тёлёсов) Детёныши косули теперь, встряхнувшись, даже не останавливаясь, идя друг за другом, выискывая маму, потерялись среди лесной сорной травы; ол сергинип, оноҥ ары сӧзин айтты успокоившись, он продолжил свою речь",0.8
9614,1,none,,понуд. от серги-,понуд.,,"понуд. от серги-; А кӱӱк дезе бу кожоҥго база jӧмӧжип, ӱнин эмеш те - нисколько не останавливает; Сынын сергидип, керилип турды (Д. Кыдыев) Успокаивая своё тело, он потягивался",0.8
9615,1,paren,,острога,,,"острога; Филарет чек ле тынбай барган, балыкка кемезин јууктадып келеле, ӱч тиштӱ серезин талайып чыккан (Д. Каинчин) Филарет совершенно перестал дышать, приблизив свою лодку к рыбе, замахнулся острогой с тремя остриями;",0.9
9615,2,paren,,вилка; сереле ажанар кушать вилкой,,,вилка; сереле ажанар кушать вилкой,0.8
9616,1,none,,см. сере,,см. сере,см. сере,0.4
9617,1,paren,,вонзать острогой,,,"вонзать острогой; [Филарет] серелеердиҥ кажы јанында кеме база ла келтес эткен (Д. Каинчин) Как тoлькo [Филарет] сoбрался вонзить острогой, лодка опять наклонилась;",0.9
9617,2,paren,,вонзать вилкой; этти серелеер вонзать мясо вилкой,,,вонзать вилкой; этти серелеер вонзать мясо вилкой,0.8
9618,1,paren,,подозрение,,,"подозрение; Бу ла сӧстӧрдӧҥ Учар мылырап, серемjизин jылыйткан (Д. Каинчин) От этих самых слов Учар расслабился, снял подозрение;",0.9
9618,2,paren,,подозрительность; серемjи экелди вызвал подозрительность,,,подозрительность; серемjи экелди вызвал подозрительность,0.8
9619,1,dot,,подозрительный,,,"подозрительный; Карган эмеген «Керчь» деген сӧсти угуп ийеле, эмди Ленаны серемјилӱ кӧстӧриле ајыктап турды (Л. Кокышев) Услышав слово «Керчь», старуха теперь разглядывала Лену подозрительными глазами;",0.9
9619,2,dot,нареч.,нареч. подозрительно,С.,,"нареч. подозрительно; Яким Шишковты серемјилӱ ајыктап, бир кезек унчукпай отурала, не болзо, ол болзын деп сананып, сурады... (С. Суразаков) Яким, подозрительно разглядывая Шишкова, помолчав некоторое время, подумав: «будь что будет», спросил...",1.0
9620,1,none,,подозревать,,,"подозревать; Оныҥ учун акыр не ле боло берди эмеш деп серенип, [Јаҥар Иванович] куучынды озо баштады (Э. Тоюшев) Поэтому, подозревая, что что-то может произойти, [Дьанар Иванович] начал разговор первым",0.7
9621,1,none,,серенада,,,серенада; сӱӱген кыска,0.6
9622,1,none,нареч.,нареч. подозрительно,,ср. серемjилӱ 2,нареч. подозрительно; ср. серемjилӱ 2; Келди кирип келген Буучай дӧӧн кандый да серенгендӱ кӧрӱп салды (Н. Бельчекова) Невестка как-то подозрительно посмотрела на вошедшего Буучая,0.8
9623,1,none,,взаимн.-совм. от серенсoвместнo подозревать; бастыразы ла бу кижиге сереништи все пoдoзревали этoгo челoвека,взаимн.,,взаимн.-совм. от серенсoвместнo подозревать; бастыразы ла бу кижиге сереништи все пoдoзревали этoгo челoвека,0.8
9624,1,paren,,подозрение; тегин калас серениш напрасное подозрение,,,подозрение; тегин калас серениш напрасное подозрение;,0.8
9624,2,paren,,подозрительность; качкынныҥ серенижи подозрительность беглеца; ср. серемjи,,ср. серемjи,подозрительность; качкынныҥ серенижи подозрительность беглеца; ср. серемjи,0.8
9625,1,none,,спички,,,"спички; Сереҥкедеҥ чагала, аттыҥ тӧрт туйгагына чачып та турадым (Э. Палкин) Разжигая спички, бросал даже к четырём копытам коня",0.7
9626,1,none,,сержант,С.,,"сержант; Айылдап барар кӱӱни, анчада ла, ого [Тӱдрешке] сержант звание бергилеерде, тыҥыган (С. Суразаков) Желание погостить особенно усилилось, когда ему [Тудрешу] дали звание сержанта",0.8
9627,1,none,,протрезветь,,,"протрезветь; Эртезинде ол серип, jӱдеп jаткан Буучайды арбанып, уйалтып, jе удура бир сӧс укпайтан (Н. Бельчекова) На следующий день она бранила, стыдила протрезвевшего, мучающегося Буучая, но в ответ не слышала ни одного слова",0.7
9628,1,none,,"останавливаться, успокаиваться; ср. серги-",,ср. серги-,"останавливаться, успокаиваться; ср. серги-; Карагыстыҥ ӱни серий ле берерде, уулдардыҥ ӱндери кӱҥӱреп чыкты (Э. Тоюшев) Как только голос Карагыс остановился, голоса парней загудели",0.7
9629,1,none,,проветривание; беш минутка серилте проветривание на пять минут,,,проветривание; беш минутка серилте проветривание на пять минут,0.6
9630,1,none,,"остановка, передышка",,,"остановка, передышка; Талаҥ-келеҥдер та јӱӱле берген, та кайткан, кӱӱктерде база серилте јок (Д. Каинчин) Жаворонки то ли с ума сошли, то ли что, у кукушек тоже передышки нет заставить протрезветь, не выпуская из дома",0.7
9631,1,none,,протрезвление; кӱч сериш тяжёлoе протрезвление,,,протрезвление; кӱч сериш тяжёлoе протрезвление,0.6
9632,1,none,,кастрированный козёл; колхозто ол тушта канча муҥ серке болгон в колхозе тогда было несколько тысяч кастрированных козлов,,,кастрированный козёл; колхозто ол тушта канча муҥ серке болгон в колхозе тогда было несколько тысяч кастрированных козлов,0.7
9633,1,none,,церковь,,,"церковь; Серкпениҥ ӱсти jанында карарган ташка jииттер jуулыжып тургулаган эмтир (Д. Каинчин) На чернеющем камне за церковью, оказывается, собиралась молодёжь",0.7
9634,1,none,,серп,,,"серп; Кырага аш таштаза, анчада ла серпле аш кезип, сноптор буулаза, Аграфенага једер кижи јок (Д. Каинчин) Когда сеяли пшеницу, особенно когда косили серпом колосья, завязывали снопы, не было равных Аграфене; Караҥуй, коркымчылу туулардыҥ ӱстинде серптий, чичке ай кӧрӱнип келди (Л. Кокышев) Над тёмными, жуткими горами показалась тонкая луна, похожая на серп",0.7
9635,1,none,,в разн. знач. серпантин; серпантиндӱ балдар jараш биjеледилер дети с серпантином красиво станцевали; туулардыҥ серпантиниле араай маҥтаттыс мы тихо ехали по горным серпантинам,в разн. знач.,,в разн. знач. серпантин; серпантиндӱ балдар jараш биjеледилер дети с серпантином красиво станцевали; туулардыҥ серпантиниле араай маҥтаттыс мы тихо ехали по горным серпантинам,0.8
9636,1,none,,"вздрагивать; ср. селт эт-, серт эт-, атпас эт-",,ср. селт эт-,"вздрагивать; ср. селт эт-, серт эт-, атпас эт-; Куйрук серпес эделе, уурланып калган јыкпыктарын јӱк ле арайдаҥ ачып, куйдыҥ эжиги јаар кӧрди (Л. Кокышев) Куйрук, вздрогнув, еле открыв отяжелевшие веки, посмотрел на вход в пещеру",0.7
9637,1,none,,"дёргать, трясти",,,"дёргать, трясти; Уул бажыла серпий соголо, кӱреениҥ ӧзӧгинде шуҥуп турды (Э. Тоюшев) Парень, тряхнув головой, нёсся в середине хоровода",0.7
9638,1,none,,"страд. от серпидёргаться, трястись; трактoр бooчыга чыкканча серпилди трактoр трясся, пoка не пoднялся на перевал - туруп, карын, јеттис трясясь, накoнец, мы дoехали",страд.,ср. сеҥзел-,"страд. от серпидёргаться, трястись; ср. сеҥзел-; трактoр бooчыга чыкканча серпилди трактoр трясся, пoка не пoднялся на перевал - туруп, карын, јеттис трясясь, накoнец, мы дoехали",0.8
9639,1,none,,"дёргание, тряска",,,"дёргание, тряска; ...Таштарлу орык jолдордыҥ серпилижине кижиниҥ де бажы оорый берет... (Э. Тоюшев) ...От тряски на тропах с камнями даже у человека голова заболеет...",0.7
9640,1,none,,"понуд. от серпизаставлять дёргать, трясти; ӧнӧтийин серпилтти он специальнo пoтряс",понуд.,,"понуд. от серпизаставлять дёргать, трясти; ӧнӧтийин серпилтти он специальнo пoтряс",0.8
9641,1,none,,см. серпилиш,,см. серпилиш,см. серпилиш,0.6
9642,1,none,,"вздрагивать; ср. селт эт-, серпес эт-, атпас эт-",,ср. селт эт-,"вздрагивать; ср. селт эт-, серпес эт-, атпас эт-; Мекечи кенете серт эдип, … јарындарын силкип ийгенин бойы да билбей калды (Б. Укачин) Мекечи вдруг вздрогнув, … даже сам не заметил как встряхнул лопатками; Тискинин бош салып ийген ат бӱдӱриле берерде, ол серт этти (Н. Бельчекова) Когда конь с отпущенными свободно поводьями споткнулся, он вздрогнул",0.7
9643,1,none,,навострить уши,С.,ср. сертеҥде-,"навострить уши; ср. сертеҥде-, тыҥдалан-; Эне элик сертейип, ары-бери ајыктанат (С. Манитов) Мать-косуля, навострив уши, оглянулась по сторонам",0.8
9644,1,none,,понуд. от сертейнавострять уши,понуд.,ср. сертеҥдет-,"понуд. от сертейнавострять уши; ср. сертеҥдет-; Чакыда буулап койгон ады … бажын каҥкайтып, эки кулагын сертейтип, … бир-эки оос киштеп ийди (Б. Укачин) Привязанный к коновязи конь его …, вскинув голову, навострив оба уха, … один-два раза заржал",0.8
9645,1,none,,навострять уши; ср. сертей-; ийт сертеҥдейт сoбака навостряет уши,,ср. сертей-,навострять уши; ср. сертей-; ийт сертеҥдейт сoбака навостряет уши,0.6
9646,1,none,,понуд. от сертеҥденавострять уши; ср. сертейт-,понуд.,ср. сертейт-,"понуд. от сертеҥденавострять уши; ср. сертейт-; Ол [чаап] анчамынча ыраакта маҥ бажына тура тӱжӱп, кулактарын сертеҥдедип, оноҥ бажын кедейтип ийеле, ойто ло казалап, Тарыктыҥ јаныла ӧтти (И. Шодоев) Он [косулёнок], остановившись на бегу невдалеке, навострив уши, потом, вскинув голову назад, снова, скача, промчался мимо Тарыка - та нениҥ учун jакшы кӧрӱп ийген болбогой, оныҥ jанына отурып, кокырлажып, сертежип турган (Э. Палкин) Брюнету, приехавшему из Онгудая, Зоя почему-то приглянулась, присев рядом с ней, он шутил, заигрывал с ней",0.8
9647,1,none,,"заигрывание, кокетство; сертеш jакшыга jетирбес кокетство до добра не доведёт",,,"заигрывание, кокетство; сертеш jакшыга jетирбес кокетство до добра не доведёт",0.6
9648,1,dot,,прохладный,С.,,"прохладный; Јаан тураныҥ серӱӱн келтейинде сенектиҥ текпиштеринде тӧрт эмеген ле бир кыс отургылары (С. Суразаков) На прохладной стороне большого дома, на ступеньках лестницы сидят четыре женщины и одна девушка;",1.0
9648,2,dot,нареч.,нареч. прохладно,,,нареч. прохладно; Айдыҥ чогы … јерди кандый да кеен ле серӱӱн эдип јарыдып јаткан (Б. Укачин) Лучи месяца … освещали землю как-то роскошно и прохладно;,1.0
9648,3,dot,,прохлада,,,прохлада; јайгы кӱнниҥ серӱӱни прохлада летнего дня,0.8
9649,1,none,,"охлаждать, делать прохладным",,,"охлаждать, делать прохладным; салкын изӱ кейди эмеш серӱӱндеп ийди ветер охладил гoрячий вoздух",0.7
9650,1,none,,"страд. от серӱӱндебыть охлаждённым, становиться прохладным",страд.,,"страд. от серӱӱндебыть охлаждённым, становиться прохладным; тышкары серӱӱнделди на улице стало прохладно",0.8
9651,1,none,,"возвр. от серӱӱндеохлаждаться, прохлаждаться",возвр.;С.,,"возвр. от серӱӱндеохлаждаться, прохлаждаться; Бир кӱн бис кайыҥныҥ алында серӱӱнденип отурганыс (С. Суразаков) Однажды мы сидели, прохлаждаясь у берёзы",0.8
9652,1,none,,прохлаждение,,,прохлаждение; тышкары серӱӱндениш прохлаждение на улице,0.6
9653,1,none,,оны тышкары серӱӱндедип чыгарды его вывели на улицу прохладиться,понуд.,,понуд. от серӱӱндезаставлять прохлаждаться; оны тышкары серӱӱндедип чыгарды его вывели на улицу прохладиться,0.8
9654,1,none,,понуд. от серӱӱндетзаставлять прохладиться; баланы серӱӱндеттир прохлади ребёнка,понуд.,,понуд. от серӱӱндетзаставлять прохладиться; баланы серӱӱндеттир прохлади ребёнка,0.8
9655,1,none,,прохладноватый,,,"прохладноватый; jай да болзо, тӱҥей ле серӱӱнзимек хоть и лето, всё равно прохладновато",0.7
9656,1,paren,,"чувствовать, догадываться",,,"чувствовать, догадываться; ол та кемниҥ де кӧрӱжин сезип ийди он почувствовал чей-то взгляд; Айландыра отурган улус канайып та, байла, Фатиманыҥ чырайынаҥ ла ӱнинеҥ оныҥ айтканы чып ла чын деп сескилеп ийдилер (Б. Укачин) Сидевшие вокруг люди каким-то образом, возможно, по лицу и голосу Фатимы, почувствовали, что сказанное ею сущая правда;",0.9
9656,2,paren,,подозревать,,,"подозревать; Мынызын Кымыскай ӧнӧтийин эдип турганын кемизи де сеспеген эмей (К. Тёлёсов) Никто не подозревал ведь, что Кымыскай делает это нарочно",0.9
9657,1,dot,,"чуткий, догадливый, проницательный",,,"чуткий, догадливый, проницательный; Каран оны јӱрӱмде озолоп браатканын ол [Лена] бойыныҥ сескир јӱрегиле јакшы билип турган (Л. Кокышев) Она [Лена] своим чутким сердцем точно знала, что Каран опережает её по жизни;",0.9
9657,2,dot,,"нареч. чутко, проницательно",,ср. сезимдӱ,"нареч. чутко, проницательно; Агашка јӧлӧнип, анайда эмеш ле амырап алала, сескир тыҥдаланып, брааткан јерин Каран бойы да билбей турды (Л. Кокышев) Прислонившись к дереву, немного так отдохнув, чутко прислушиваясь, Каран и сам не знал куда шёл; ср. сезимдӱ, сезиҥкей",0.9
9658,1,none,,в разн. знач. сессия; кышкы сессия башталып калган зимняя сессия началась; депутаттардыҥ экинчи сессиязы ӧтти прошла вторая сессия депутатов,в разн. знач.,,в разн. знач. сессия; кышкы сессия башталып калган зимняя сессия началась; депутаттардыҥ экинчи сессиязы ӧтти прошла вторая сессия депутатов,0.8
9659,1,none,,"понуд. от сеспозволять почувствовать; выдавать себя; сестирбеске тынбай да jатты даже не дышал, чтобы не выдать себя",понуд.,,"понуд. от сеспозволять почувствовать; выдавать себя; сестирбеске тынбай да jатты даже не дышал, чтобы не выдать себя",0.8
9660,1,none,,"в разн. знач. сетка; тарифтердиҥ сетказы сетка тарифoв; «Виноградтыҥ ӧйине јеттис!..» ― деп, Лена городко азыкка бада!..» ― сказала Лена, сходив в город за провизией, вытаскивая сетку...",в разн. знач.,,"в разн. знач. сетка; балдар кӧбӧлӧктӧрди сеткага тудуп турдылар дети ловили бабочек в сетку; тарифтердиҥ сетказы сетка тарифoв; «Виноградтыҥ ӧйине јеттис!..» ― деп, Лена городко азыкка бада!..» ― сказала Лена, сходив в город за провизией, вытаскивая сетку...",0.8
9661,1,none,,подметать; ср. jалма-; ол тураныҥ ичин ару сибирип салды она чисто подмела в доме,,ср. jалма-,подметать; ср. jалма-; ол тураныҥ ичин ару сибирип салды она чисто подмела в доме,0.7
9662,1,paren,,"веник, метёлка; кандый ла бӱдӱм сибиргилер бар эмтир оказывается, есть разные виды метёлок",,ср. јалмуур,"веник, метёлка; ср. јалмуур, јалмууш; кандый ла бӱдӱм сибиргилер бар эмтир оказывается, есть разные виды метёлок;",0.9
9662,2,paren,,веник (для бани),,,"веник (для бани); Ӱйи ӧбӧгӧнин бутка тургузып алар болуп нени этпеген деер: ...мылчага от одырып, кайыҥ сибиргиле чабындырган... (Э. Тоюшев) Чего только супруга не делала, чтобы поднять мужа на ноги: ...затопив баню, заставляла париться берёзовым веником...",0.9
9663,1,none,,возвр. от сибирподметать; ср. jалман-; ол тӱжине сибиринди она целый день подметала,возвр.,ср. jалман-,возвр. от сибирподметать; ср. jалман-; ол тӱжине сибиринди она целый день подметала,0.8
9664,1,none,,взаимн.-совм. от сибирсoвместнo подметать; ср. jалмаш-; чеденниҥ ичин сибирижип бер помоги подмести внутри изгороди,взаимн.,ср. jалмаш-,взаимн.-совм. от сибирсoвместнo подметать; ср. jалмаш-; чеденниҥ ичин сибирижип бер помоги подмести внутри изгороди,0.8
9665,1,none,,"подметание; ср. jалмаш; арай ла кичинек, сибирижи уйан ещё мала, подметание не очень",,ср. jалмаш,"подметание; ср. jалмаш; арай ла кичинек, сибирижи уйан ещё мала, подметание не очень",0.7
9666,1,none,,понуд. от сибирзаставлять подметать; ср. jалмат-; пoлды сибирт заставь подмести пoлы,понуд.,ср. jалмат-,понуд. от сибирзаставлять подметать; ср. jалмат-; пoлды сибирт заставь подмести пoлы,0.8
9667,1,none,,сигнал,,,"сигнал; Поездтиҥ сигналы угула ла берерде, Лена Катяла катап ла эзендежип алала, алкап тургандый, калганчы сӧзин айтты... (Л. Кокышев) Как только послышался сигнал поезда, Лена, попрощавшись с Катей, словно благословляла, сказала своё последнее слово...",0.7
9668,1,none,,"сигнализация; сигнализация иштей ле берерде, бастыра улус чыгара jӱгӱрдилер как только сработала сигнализация, все люди выбежали на улицу",,,"сигнализация; сигнализация иштей ле берерде, бастыра улус чыгара jӱгӱрдилер как только сработала сигнализация, все люди выбежали на улицу",0.7
9669,1,none,,"моча; уйлардыҥ сидигин тобракла сееди посыпал землёй мочу коров; сидиктӱ чулгактар jунды она пости- - расстоянии, рукой пoдать (букв. на расстоянии мочи)",,ср. чӱш,"моча; ср. чӱш; уйлардыҥ сидигин тобракла сееди посыпал землёй мочу коров; сидиктӱ чулгактар jунды она пости- - расстоянии, рукой пoдать (букв. на расстоянии мочи)",0.7
9670,1,none,,с запахом мочи; койлордыҥ кажааны сидиксӱ загон для овец с запахом мочи,,,с запахом мочи; койлордыҥ кажааны сидиксӱ загон для овец с запахом мочи,0.6
9671,1,none,,мочиться; бала штанына сийип салган ребёнок помочился в штаны,,ср. чӱште-,мочиться; ср. чӱште-; бала штанына сийип салган ребёнок помочился в штаны,0.6
9672,1,none,,понуд. от сийзаставлять мочиться; баланы сийдир заставлять ребёнка помочиться,понуд.,ср. чӱштет-,"понуд. от сийзаставлять мочиться; ср. чӱштет-, тoскo-; баланы сийдир заставлять ребёнка помочиться",0.8
9673,1,none,,понуд. от сийдирзаставлять мочиться,понуд.,,понуд. от сийдирзаставлять мочиться,0.7
9674,1,none,,"взаимн.-совм. от сиймочиться; кoркыйла сийинди испугавшись, пoмoчился [в штаны]",взаимн.,ср. чӱштен-,"взаимн.-совм. от сиймочиться; ср. чӱштен-; кoркыйла сийинди испугавшись, пoмoчился [в штаны]",0.8
9675,1,none,,разг. на корточках,разг.,,"разг. на корточках; Кымыскай ич-карынла уружып, jинге уймалып отурарда, Jыманактыҥ эки уулы оныҥ jанына сийе бажына отургылап алган шылагылайт… (К. Тёлёсов) Когда Кымыскай возилась с [овечьими] кишками, пачкаясь их содержимым, двое сыновей Ивана, присев рядом с ней на корточки, расспрашивали её…",0.8
9676,1,none,,разг. сидеть на корточках; ср. сийе бажына,разг.,ср. сийе бажына,разг. сидеть на корточках; ср. сийе бажына; Тит тӧр бажына сийе базып отура тӱшти (Д. Каинчин) Тит присел на корточки в центре [аила],0.8
9677,1,paren,,"трясти, колебать; ср. чайба-",,ср. чайба-,"трясти, колебать; ср. чайба-; Мен јууктаар болдым ба, армакчыны силкибе (Э. Тоюшев) Я, наверное, подойду, не тряси аркан; Сурлама аттыҥ боожозын силке тартарда, кийип алган кебиниҥ кары быркырай берген (Э. Тоюшев) Когда Сурлама пoтрясла вожжи коня, снег с её одежды разлетелся в стороны;",0.9
9677,2,paren,,"трясти, вытряхивать; ср. какта-; кебис силкиир вытряхивать ковёр",,ср. какта-,"трясти, вытряхивать; ср. какта-; кебис силкиир вытряхивать ковёр",0.8
9678,1,paren,,"возвр. от силки- 1 трястись, колебаться",возвр.,,"возвр. от силки- 1 трястись, колебаться; Отура, отура, [Карастай] кенете ле бастыра бойы тартылгакшап, силкинип келди (Д. Каинчин) [Карастай] - ийт силкинди выйдя из воды, собака встряхнулась",1.0
9679,1,none,,взаимн.-совм. от силкин-,взаимн.,,взаимн.-совм. от силкин-; Jер ӱстиниҥ jетен алтай силкинижип jада калды (АБ) Семьдесят земель на свете все вместе затряслись,0.8
9680,1,paren,,"тряска, колебание",,,"тряска, колебание; јер землетрясение;",0.8
9680,2,paren,,встряхивание; силкиниш ийттиҥ силкинижи встряхивание собаки,,,встряхивание; силкиниш ийттиҥ силкинижи встряхивание собаки,0.8
