entry_id,sense_id,sense_group,pos,gloss_ru,labels,refs,raw_block,confidence_parse
6792,1,none,,проводить осень,,,проводить осень; калада бал- дарына кӱстеп јӱре берди уехал в город к детям провести осень,0.70
6793,1,paren,,пасти; ср. кабыр-,,ср. кабыр-,пасти; койды кӱдер пасти овец; ср. кабыр-;,0.80
6793,2,paren,,присматривать; јааназын кӱдер присматривать за своей бабушкой,,,присматривать; јааназын кӱдер присматривать за своей бабушкой,0.80
6794,1,none,,"музыка, мелодия",,,"музыка, мелодия; Кучактай алыш- кан уулдар ла кыстар бу телкем кӱӱге баш- танат (Э. Тоюшев) Обнявшиеся парни и де- вушки обращаются к этой свободной музыке",0.70
6795,1,none,,зоол. кукушка,зоол.,,"зоол. кукушка; Кӱӱктер дезе јарыш эдип, агаштар бӱрин јайылта, арка- - пускаться листья деревьев, раздаваясь эхом в горах",0.80
6796,1,none,,куковать,,,"куковать; Jас келип, агаш- тар jажарып, кӱӱк кӱӱктезе ле, öзöктö öрт башталатан (АЧ) Когда наступала весна, зе- ленели деревья, куковала кукушка, в долине начинался пожар",0.70
6797,1,paren,,"гудеть, издавать гул, шуметь",,ср. jыҥыра-,"гудеть, издавать гул, шуметь; ср. jыҥыра-; Уйкузы jетпеген балдардыҥ ыйы, астыгышкан кой-кураанныҥ маа- ражы Карчаганыҥ кулактарына кӱӱлеп ле jыҥырап браадат (И. Шодоев) В ушах Карчага гудели и звенели плач невыспавших- ся детей, блеяние отставших овец и ягнят; Агаштыҥ будагына кӱӱлеп, куш келип отура тӱшти (АБ) На ветку дерева, шумя, села птица; Jаан адару уур кӱӱлеп öтти (Д. Ка- инчин) Большая пчела, тяжело гудя, проле- тела мимо;",0.90
6797,2,paren,,"звучать, звенеть",,,"звучать, звенеть; кыстардыҥ кожоҥы кӱӱлейт звучит песня девушек",0.80
6798,1,none,,зоол. голубь,зоол.,,зоол. голубь; jараш кӱӱле кра- сивый голубь,0.70
6799,1,none,нареч.,нареч. звонко,,,"нареч. звонко; кӱӱледе кожоҥдоор звонко петь; Кӱӱледе сыгыр jӱрерис, кӱркӱреде öзӱп jадарыс (Д. Каин- чин) Звонко свистеть будем, будем шумно расти",0.80
6800,1,none,,"понуд. от кӱӱле- заставлять гудеть, шуметь; темирин кӱӱлетти зашу- мел железом",понуд.;С.,,"понуд. от кӱӱле- заставлять гудеть, шуметь; темирин кӱӱлетти зашу- мел железом; Марат машиназын кӱӱледип, ажанып алала, база ла сала берди (С. Сар- такова) Марат, гудя машиной, поев, снова уе- хал",0.80
6801,1,none,,"взаимн.-совм. от кӱӱле- вме- сте гудеть, шуметь",взаимн.,,"взаимн.-совм. от кӱӱле- вме- сте гудеть, шуметь; Улус катап ла кӱӱлежип баштады (Л. Кокышев) Люди опять же нача- ли гудеть",0.80
6802,1,none,,музыкальный,,,музыкальный; кӱӱлик ан- самбль музыкальный ансамбль; кӱӱлик центр музыкальный центр; Эмди студенттердиҥ кажы ла литературалык эмезе кӱӱлик эҥирлери тартыжу jогынаҥ öтпöй jат (Л. Кокышев) Теперь каждый лите- -,0.70
6803,1,none,,лит. ритм,лит.,,лит. ритм; ӱлгердиҥ кӱӱлти ритм стихотворения,0.70
6804,1,paren,,"желание, охота",,,"желание, охота; Удурлажар кӱӱн де, кӱч те Каруда табылбайт (З. Топ- чина) У Кару нет (букв. не находится) ни желания, ни сил сопротивляться;",0.90
6804,2,paren,,"чув- ство, влечение",,,"чув- ство, влечение; Эҥ улу ачылталар сӱӱшке шылтай табылган, эҥ öктöм бийик кӱӱн сӱӱшке учурлалган (З. Топчина) Самые ве- ликие открытия появились благодаря любви, самое высокое горячее чувство посвящено любви; ♦ кижи кӱӱни человеческое достоин- ство; кӱӱнге тийер надоедать",0.90
6805,1,none,,пощада; чындык jуучыл öлӱмниҥ алдында кӱӱн-кайрал су- рабай jат настоящий воин перед смертью не будет просить пощады,,,пощада; чындык jуучыл öлӱмниҥ алдында кӱӱн-кайрал су- рабай jат настоящий воин перед смертью не будет просить пощады; кӱӱн-кайрал jок бес- пощадный,0.70
6806,1,none,,"желание, охота; кÿÿн-кÿч öчкöн желание пропало",,,"желание, охота; кÿÿн-кÿч öчкöн желание пропало",0.60
6807,1,none,нареч.,"нареч. неохотно, без желания; кÿÿн-кÿч jок айдар неохотно гово- рить",,,"нареч. неохотно, без желания; кÿÿн-кÿч jок айдар неохотно гово- рить",0.70
6808,1,none,,настроение,,,"настроение; Ӱренчик- тердиҥ быйанду сöзи, ӱредӱчиниҥ jӱрегин jылыдып, кӱӱн-санаазын кöдӱрип салды",0.70
6809,1,none,,"Благодарные слова учеников, согрев сердце учительницы, подняли ей настроение",,,"Благодарные слова учеников, согрев сердце учительницы, подняли ей настроение",0.60
6810,1,none,,настроение,,,"настроение; Ӱредӱчи бӱгӱн школго jакшынак, ачык-jарык кӱӱн- тапту келгенин ӱренчиктер сезип ийдилер (И. Шодоев) Ученики почувствовали, что учитель сегодня пришёл в школу с хорошим, светлым настроением",0.70
6811,1,paren,,"желать, хотеть; до- брый, доброжелательный",,,"желать, хотеть; Айтканым ондый болзын деп, бастыра кӱӱнимле кӱӱнзедим (Д. Каинчин) Я от всей души пожелал, чтобы сказанное исполнилось; Jе Саадак чанакту эки ат алып, jемшиктеп турган улусла кожо иштеерге кӱӱнзеген (Э. Яимов) Но Саадак, взяв двух лошадей, за- хотел работать с людьми, служащими ямщи- ками бала ребёнок, склонный к литературе; до- брый, доброжелательный; …Jӱреги кӱӱнзек кööркий болбайсын… (Д. Каинчин) …На- верное, бедняжка с добрым сердцем…;",0.90
6811,2,paren,,"ве- ликодушный, душевный",,,"ве- ликодушный, душевный; Jӱрӱм де тату, улус та jалакай, кӱӱнзек ошкош (Д. Каинчин) И жизнь сладкая, и люди кажутся добрыми, ве- ликодушными",0.90
6812,1,none,,пожелание,,,пожелание; эне- адазыныҥ кӱӱнземели пожелание родите- лей,0.60
6813,1,none,,"понуд. от кӱӱнзе- пробуж- дать желание, охоту; ӱредӱге кӱӱнзеткен он пробудил в нём желание учиться",понуд.,,"понуд. от кӱӱнзе- пробуж- дать желание, охоту; ӱредӱге кӱӱнзеткен он пробудил в нём желание учиться",0.80
6814,1,paren,,"добрый, доброжелатель- ный",,,"добрый, доброжелатель- ный; Анда jуртаган алтай улус бойыныҥ кӱӱнчек, ачык-jарык кылыгыла меге jараган (Л. Кокышев) Проживающие там алтайцы понравились мне своим щедрым, открытым характером;",0.90
6814,2,paren,,"великодушный, ду- шевный",,ср. кӱӱнзек,"великодушный, ду- шевный; бистиҥ jердиҥ улузы кӱӱнчек ле jалакай улус люди нашей местности велико- душные и добрые; ср. кӱӱнзек",0.90
6815,1,none,,"сила, мощь; ср. ийде, чак, чыдал; сила рук",,ср. ийде,"сила, мощь; ср. ийде, чак, чыдал; сила рук; на- колдордыҥ кӱчи кÿч алынар бирать силу; Ол тушта казыр öштӱниҥ кӱчи чыгып, уйадай берер (Т. Шинжин) Тогда сила грозного врага, иссякнув, ослабеет",0.70
6816,1,paren,,"трудный, тяжёлый, тягост- ный; сложный; кӱч сурак трудный вопрос; кӱч айалга тяжёлая ситуация; кӱч кижи че- ловек с тяжёлым характером",,,"трудный, тяжёлый, тягост- ный; сложный; кӱч сурак трудный вопрос; кӱч айалга тяжёлая ситуация; кӱч кижи че- ловек с тяжёлым характером; А эмди бодо- ор болзо, ол сӱрекей кӱч, сӱрекей учурлу сöстöр болтыр (К. Телесов) А теперь, если подумать, это были очень сложные, очень значимые слова;",0.90
6816,2,dot,нареч.,"нареч. трудно, тяжело, тя- гостно; сложно",,,"нареч. трудно, тяжело, тя- гостно; сложно; кӱч тынар тяжело дышать",0.90
6817,1,none,,"грозный, сердитый; ср. казыр, калjу; кӱчкек директор грозный директор",,ср. казыр,"грозный, сердитый; ср. казыр, калjу; кӱчкек директор грозный директор",0.60
6818,1,none,,"тяготиться чем-л., считать что-л. трудным, тяжёлым",,,"тяготиться чем-л., считать что-л. трудным, тяжёлым; Бир jалкуурбас, кӱчсинбес кижи ине (Д. Каинчин) Ведь [он]",0.70
6819,1,none,,понуд. от кӱчсин- утруждать; энезин кӱчсиндирбеске санан- он не хотел утруждать мать ган,понуд.,,понуд. от кӱчсин- утруждать; энезин кӱчсиндирбеске санан- он не хотел утруждать мать ган,0.80
6820,1,none,,"сильный, мощный, могучий, крепкий; ср. ийделÿ, чакту, чыдалду",,ср. ийделÿ,"сильный, мощный, могучий, крепкий; ср. ийделÿ, чакту, чыдалду; кӱчтӱ черӱ мощная армия; Балазын корыган энедеҥ кӱчтӱ ле jалтанбас неме бар ба бу jер ӱстинде (З. Топчина) Есть ли на свете что-либо сильнее и храбрее матери, защи- щающей своего ребёнка; Jе ол су-кадык, кӱчтӱ ле чыдамкай кижи деп, эттӱ-канду кебеделинеҥ билдирет (Д. Каинчин) Но то, что человек он здоровый, сильный и вынос- ливый, видно по его крепкому телосложению",0.70
6821,1,none,,название мизинца; ср. чыча- лык,,ср. чыча- лык,название мизинца; ср. чыча- лык,0.60
6822,1,none,,уменьш. от кӱчӱк щеночек,уменьш.,,уменьш. от кӱчӱк щеночек,0.70
6823,1,paren,,"щенок, кӱчӱктер кыҥзыды щенки скулили",,,"щенок, кӱчӱктер кыҥзыды щенки скулили;",0.80
6823,2,paren,,"волчонок, щенок волка",,,"волчонок, щенок волка;",0.80
6823,3,paren,,"перен., груб. щенок (о ребёнке)",перен.;груб.,,"перен., груб. щенок (о ребёнке); Санаарка- ар неме jок – кӱчӱктерим чыдаган (Д. Ка- инчин) Переживать не из-за чего – щенки мои подросли",1.00
6824,1,none,,щениться,,,щениться; аҥчы ийт кӱчӱктеди охотничья собака ощенилась,0.60
6825,1,paren,,громко стучать,,,громко стучать; маскала кӱчӱлдеген громко стучал молотком;,0.80
6825,2,paren,,гул- ко бить,,,"гул- ко бить; Саспагы дезе, чыйрак кӱрӱм, оныҥ колына кирбей, эбире jӱгӱрип, оны- зын алдынаҥ öрö кӱчӱлдеде jудруктап, алчагынаҥ öдö конуп, тегелеерге умзанат (З. Топчина) А Саспак, ловкий бес, не попада- ясь в его руки, бегая вокруг него, снизу вверх гулко бьёт кулаком, пробежав между ног, пы- тается сделать подножку",0.90
6826,1,none,,понуд. от кӱчӱлде-,понуд.,,"понуд. от кӱчӱлде-; Ол [аргымак] чыданыкпай, кату туйгактары- ла jерди кӱчӱлдеде чапчыйт (Д. Каинчин) Не сдерживаясь, он [аргамак] громко бъёт землю твёрдыми копытами",0.80
6827,1,paren,,"ноябрь; jииттердиҥ тойы кӱчӱрген айда болор свадьба молодых будет в ноябре - га турар хвастая силой, хочет драться; гор- диться; ср. улурка-",,ср. улурка-,"ноябрь; jииттердиҥ тойы кӱчӱрген айда болор свадьба молодых будет в ноябре - га турар хвастая силой, хочет драться; гор- диться; ср. улурка-; jеҥӱле кӱчӱркеер гор- диться победой",0.90
6828,1,dot,,"хвастающийся своей си- лой, любящий хвастаться своей силой",,,"хвастающийся своей си- лой, любящий хвастаться своей силой; Кичи- нек албаты коркышту кӱчӱркек, мен оны jакшы билерим (Л. Кокышев) Малочислен- ный народ – большой любитель хвастаться силой, я это хорошо знаю;",0.90
6828,2,dot,,любитель похва- статься силой; улуркактар ла кÿчÿркектер гордецы и любители похвастаться силой,,,любитель похва- статься силой; улуркактар ла кÿчÿркектер гордецы и любители похвастаться силой,0.90
6829,1,none,,хвастовство своей силой,,,хвастовство своей силой; тегин кӱчӱркеш пустое хвастовсто своей силой,0.60
6830,1,none,,гореть; оок- тор кыбырай берди щепки загорелись,,ср. кӱй-,"гореть; ср. кӱй-, кӱйбӱре-; оок- тор кыбырай берди щепки загорелись",0.60
6831,1,none,,"бот. хвощ полевой; jаанам jайгыда кыбыртты jууп, эмдӱ öлöҥ деп jартап туратан летом моя бабушка, собрав полевой хвощ, объясняла, что это лекарствен- ное растение",бот.,,"бот. хвощ полевой; jаанам jайгыда кыбыртты jууп, эмдӱ öлöҥ деп jартап туратан летом моя бабушка, собрав полевой хвощ, объясняла, что это лекарствен- ное растение",0.80
6832,1,dot,,китаец; кыдат эр кижи кита- ец; кыдат албаты китайцы,,,китаец; кыдат эр кижи кита- ец; кыдат ӱй кижи китаянка; кыдат албаты китайцы;,0.80
6832,2,dot,,китайский; кыдат бöс китайская ткань,,,"китайский; кыдат бöс китайская ткань; Кыдат алыптар карайлап турган ат- тарын камчылап, келинди jаба jедерге ич- кери маҥтаткандар (Э. Яимов) Китайские богатыри, ударяя плёткой лошадей, встаю- щих на дыбы, поскакали вперёд, чтобы до- гнать женщину",0.90
6833,1,none,,говорить по-китайски; ол кыдаттап билер он умеет говорить по- китайски,,,говорить по-китайски; ол кыдаттап билер он умеет говорить по- китайски,0.60
6834,1,none,,"взаимн.-совм. от кыдат- та- говорить по-китайски (вместе, друг с другом); студенттер кыдатташты студенты говорили друг с другом по-китайски",взаимн.,,"взаимн.-совм. от кыдат- та- говорить по-китайски (вместе, друг с другом); студенттер кыдатташты студенты говорили друг с другом по-китайски",0.80
6835,1,none,,нелюдимый; ср. кыйгас; айылдыҥ ээзи кыдыр кылыкту кижи бол- гон хозяин дома был нелюдимым человеком,,ср. кыйгас,нелюдимый; ср. кыйгас; айылдыҥ ээзи кыдыр кылыкту кижи бол- гон хозяин дома был нелюдимым человеком,0.70
6836,1,none,,хрустеть; ср. кыjыра-,,ср. кыjыра-,"хрустеть; ср. кыjыра-; будак- тар кыдырады сучья хрустели - кан эдер (Ш. Шатинов) Хрустя жареным яч- менём, будет делать талкан",0.70
6837,1,paren,,старательный; эjелерине кöрö ол бойы сӱрекей иштеҥкей ле кыдырмак болгон по сравнению с сёстра- ми она сама была очень трудолюбивой и ста- рательной,,,старательный; эjелерине кöрö ол бойы сӱрекей иштеҥкей ле кыдырмак болгон по сравнению с сёстра- ми она сама была очень трудолюбивой и ста- рательной;,0.90
6837,2,paren,,"бережливый, экономный; рас- чётливый; балам кыдырмак болор мой ре- бёнок будет бережливым; кыдырмак кижи экономный человек; ср. кымакай",,ср. кымакай,"бережливый, экономный; рас- чётливый; балам кыдырмак болор мой ре- бёнок будет бережливым; кыдырмак кижи экономный человек; ср. кымакай",0.90
6838,1,paren,,язвительный; кы- дырмак тилдÿ кижи человек с язвительным языком,,,язвительный; кы- дырмак тилдÿ кижи человек с язвительным языком;,0.80
6838,2,paren,,"терпкий, с горчинкой, горчащий (о вкусе); кыдырмак чай терпкий чай",,,"терпкий, с горчинкой, горчащий (о вкусе); кыдырмак чай терпкий чай",0.80
6839,1,none,,звукоподр. хруст; ср. кыjырт,звукоподр.,ср. кыjырт,звукоподр. хруст; ср. кыjырт,0.70
6840,1,none,,хрустеть; сööктöр кы- дырт этти кости хрустнули,,,хрустеть; сööктöр кы- дырт этти кости хрустнули,0.60
6841,1,none,,"нервничать, раздражаться; садучы кыjууркаган про- давец нервничала",,ср. кыjыраҥты-,"нервничать, раздражаться; ср. кыjыраҥты-; садучы кыjууркаган про- давец нервничала",0.70
6842,1,none,,"возвр. от кыjуурка- нервничать, раздражаться; ср. ачын-, кыр- тыштан-",возвр.,ср. ачын-,"возвр. от кыjуурка- нервничать, раздражаться; ср. ачын-, кыр- тыштан-; «Чай тус jок» — деп, Кылык кыjуурканат (Ш. Шатинов) «Чай несолё- ный», — нервничал Кылык",0.80
6843,1,none,,"мед. понос, дизентерия; ср. чычкак; кыjыкты эмдеер лечить дизенте- рию",мед.,ср. чычкак,"мед. понос, дизентерия; ср. чычкак; кыjыкты эмдеер лечить дизенте- рию",0.70
6844,1,none,,"раздражение, нервозность, раздражительность",С.,,"раздражение, нервозность, раздражительность; Öскö кижиге кижиниҥ балазы да кыjык болор (С. Сартакова) По- стороннему человеку чужой ребёнок будет раздражением; ♦ кыjыгы курыыр нервни- чать, раздражаться",0.80
6845,1,none,,щекотка; ср. кычык,,ср. кычык,"щекотка; ср. кычык; кыjык сӱӱбес бала ребёнок, не любящий щекотки",0.60
6846,1,none,,"щекотать; ср. кычыкайла-; балдар агаштаҥ калып, мени кыjыклап баштады дети, спрыгнув с дерева, начали меня щекотать",,ср. кычыкайла-,"щекотать; ср. кычыкайла-; балдар агаштаҥ калып, мени кыjыклап баштады дети, спрыгнув с дерева, начали меня щекотать",0.70
6847,1,none,,,,,"болеть дизентерией, по- оҥду болбос (Д. Каинчин) В такой мороз её телёнок замёрзнет ведь, или, запоносив, не выживет",0.50
6848,1,none,,"раздражаться, нервничать, выражать недовольство",,,"раздражаться, нервничать, выражать недовольство",0.60
6849,1,none,,"возвр. от кыjыкта- II раз- дражаться, нервничать, выражать недоволь- ство; адазы кыjыктанган отец его выражал недовольство",возвр.,,"возвр. от кыjыкта- II раз- дражаться, нервничать, выражать недоволь- ство; адазы кыjыктанган отец его выражал недовольство",0.80
6850,1,paren,,"раздражительный, нерв- ный; раздражительный че- кыjыкту кижи ловек",,,"раздражительный, нерв- ный; раздражительный че- кыjыкту кижи ловек;",0.80
6850,2,paren,,"противный, ненавистный; кыjыкту иш противная работа",,,"противный, ненавистный; кыjыкту иш противная работа",0.80
6851,1,none,,"уст. то, что можно глодать и грызть; jар бажында ойыным бар, jажыл кырчын кыjылым бар на вершине яра у меня есть чем поиграть, зеленый можжевель- ник у меня есть, чтобы поглодать,",уст.,,"уст. то, что можно глодать и грызть; jар бажында ойыным бар, jажыл кырчын кыjылым бар на вершине яра у меня есть чем поиграть, зеленый можжевель- ник у меня есть, чтобы поглодать,",0.80
6852,1,none,,"раздражение, злоба, злость; кыjырын кöргӱспеске албаданган он ста- рался не показывать свою злобу",,,"раздражение, злоба, злость; кыjырын кöргӱспеске албаданган он ста- рался не показывать свою злобу",0.70
6853,1,paren,,скрипеть; эжик кыjырайт дверь скрипит; 2 хрустеть,,,"скрипеть; эжик кыjырайт дверь скрипит; 2 хрустеть; Солдатский та- арында сахар ла сугайрылар кыjыражат, санаазы jеҥил, базыды бачым болды (Л. Кокышев) В его солдатском мешке хру- стели сахар и сухари, мысли были лёгкие, походка была быстрой;",0.90
6853,2,paren,,скрежетать; тиш- терин кыjырадар скрежетать зубами,,,скрежетать; тиш- терин кыjырадар скрежетать зубами,0.80
6854,1,none,,скрипучий; ср. кыjырууш; кыjырак орын скрипучая кровать,,ср. кыjырууш,скрипучий; ср. кыjырууш; кыjырак орын скрипучая кровать,0.60
6855,1,dot,,раздражительность; кыjыраҥы башталды он начал раздражать- ся (букв. раздражительность его началась),,,раздражительность; кыjыраҥы башталды он начал раздражать- ся (букв. раздражительность его началась);,0.90
6855,2,dot,,злостный; кыjыраҥ санаалар злостные мысли,,,злостный; кыjыраҥ санаалар злостные мысли,0.80
6856,1,none,,"раздражительный, злой; кайын энези кыjыраҥкай кижи болгон свекровь была раздражительным человеком",,,"раздражительный, злой; кайын энези кыjыраҥкай кижи болгон свекровь была раздражительным человеком",0.70
6857,1,none,,"раздражаться, злиться; Мишекке бу уулдыҥ мындый каткызы сов) Такой смех этого парня, кажется, не по- нравился Мишеку, он, как бы раздражаясь, говорит: «Не смейся, парень, не смейся»",,,"раздражаться, злиться; Мишекке бу уулдыҥ мындый каткызы сов) Такой смех этого парня, кажется, не по- нравился Мишеку, он, как бы раздражаясь, говорит: «Не смейся, парень, не смейся»; Ке- лин öгööниниҥ кыjыраҥтыганына аjару этпеске албаданып, столго курсагын са- лып, айак-казанла уружа берди (З. Топчи- на) Женщина, стараясь не обращать внима- ния на то, как муж злится, поставив на стол еду, стала возиться с посудой",0.70
6858,1,none,,понуд. от кыjыра-,понуд.,,"понуд. от кыjыра-; Тышка- ры карды кыjырада кижи базып келеткен табыш угулды (И. Шодоев) Послышалось как на улице, скрипя снегом, идёт человек",0.80
6859,1,none,,взаимн.-совм. от кыjыра-,взаимн.,,взаимн.-совм. от кыjыра-; Тиштеринде кумак кыjыражат (Д. Каин- чин) На зубах у него скрипит песок,0.80
6860,1,paren,,скрип; эжиктиҥ кыjы- ражы угулат слышен скрип двери,,,скрип; эжиктиҥ кыjы- ражы угулат слышен скрип двери;,0.80
6860,2,paren,,хруст; кардыҥ кыjыражы хруст снега,,,хруст; кардыҥ кыjыражы хруст снега;,0.80
6860,3,paren,,скрежет; тиштердиҥ кыjыражы скрежет зубов,,,скрежет; тиштердиҥ кыjыражы скрежет зубов,0.80
6861,1,paren,,скрипеть; сопокторы кыjырт эдет сапоги его скрипели,,,скрипеть; сопокторы кыjырт эдет сапоги его скрипели;,0.80
6861,2,paren,,хру- стеть; та не де кыjырт этти что-то хрустнуло,,,хру- стеть; та не де кыjырт этти что-то хрустнуло,0.80
6862,1,none,,"скрипучий; ср. кыjырак, чыкырууш; кыjырууш эжик скрипучая дверь; кыjырууш ÿн скрипучий голос",,ср. кыjырак,"скрипучий; ср. кыjырак, чыкырууш; кыjырууш эжик скрипучая дверь; кыjырууш ÿн скрипучий голос",0.70
6863,1,dot,,"кризис, перелом; кызалаҥ башталды начался перелом",,,"кризис, перелом; кызалаҥ башталды начался перелом; Ороондо эко- номикалык кызалаҥ болзо, каршулу керектердиҥ тоозы кöптöй берер (АЧ) Если в стране будет экономический кризис, чис- ло преступлений увеличится;",0.90
6863,2,dot,,"кризисный, трудный",,,"кризисный, трудный; Бу jууныҥ-чактыҥ кийнинде ач-торо, кызалаҥ öйдö, бу jаш балдарын ээчидип, чыккан-бӱткен Алтай jаар jанар (Д. Каинчин) После этой войны, в голодные трудные времена, взяв с собой своих малень- ких детей, она вернётся домой на родной Ал- тай",0.90
6864,1,none,,"кризисный, трудный; Кызалаҥду чактарда ачынадаҥ да коро- - от голода умирал, и от холода замерзал, и гру- сти поддавался",С.,,"кризисный, трудный; Кызалаҥду чактарда ачынадаҥ да коро- - от голода умирал, и от холода замерзал, и гру- сти поддавался; Эрмек мындый кызалаҥду, кемзиништӱ айалгада качан да болбогон (С. Сартакова) Эрмек никогда не был в такой трудной, стеснительной ситуации",0.80
6865,1,none,,теснина,,,"теснина; Бу jол сары кайаныҥ эдегине чöйилип, андагы кызамдардыҥ ичи сайын таркап калар (Ш. Шатинов) Эта дорога, протянувшись вдоль жёлтой скалы, рассеется по теснинам",0.70
6866,1,none,,"краснеть, мелькать чем-л. красным",,,"краснеть, мелькать чем-л. красным; Уулчактардыҥ jӱстери кызаҥдап, jарт кöрӱнет (Ш. Шатинов) Лица мальчиков, краснея, хорошо видны",0.70
6867,1,none,,краснеть,,,"краснеть; Байрам тöгÿнденип турганынаҥ эмеш кызара берди (Л. Ко- кышев) Байрам чуть покраснел от того, что врал; Ощепков терлеп, jӱзи кызарып келди (Д. Каинчин) Ощепков вспотел, лицо его по- краснело",0.70
6868,1,none,,"понуд. от кызар- делать крас- ным, доводить до красноты",понуд.,,"понуд. от кызар- делать крас- ным, доводить до красноты; Бутты соок ча- лын таманынаҥ ала тöҥмöккö jетире кы- зарта jунат (Ш. Шатинов) Холодная роса до красноты омывает ноги от ступней до колени",0.80
6869,1,none,,взаимн.-совм. от кызар-,взаимн.;С.,,"взаимн.-совм. от кызар-; Уулдар анда-мында кызарыжып турган jиилектерди тергилеп, бой-бойлорынаҥ озоложып jӱгӱргилейт (С. Сартакова) Маль- чики, бегают, опережая друг друга, собирая здесь и там краснеющую землянику",0.80
6870,1,none,,покраснение; jаактардыҥ кызарыжы покраснение щёк,,,покраснение; jаактардыҥ кызарыжы покраснение щёк,0.60
6871,1,none,,"мелькать, краснея",,см. кызаҥда-,"мелькать, краснея; см. кызаҥда-; Тӱменниҥ чырайы кызас этти (Ш. Шатинов) Лицо Тюмена промелькнуло, краснея",0.70
6872,1,paren,,раскалённый; кызу утюг рас- калённый утюг,,,"раскалённый; кызу утюг рас- калённый утюг; Мениҥ jумуп алган кöзиме Египеттиҥ сары-кӱреҥ кызу кумактары, пирамидалары, улу Нилдиҥ боромтык толкузы кöрӱнип турган (Л. Кокышев) - та, пирамиды, серые волны великого Нила;",0.90
6872,2,paren,,жаркий,,,жаркий; кызу кӱн жаркое солнце;,0.80
6872,3,paren,,перен. горячий,перен.,,перен. горячий; Режиссёр кылыгыла кызу кижи болгон (Б. Укачин) По характеру режиссёр был человек горячий,1.00
6873,1,none,,"горячиться; токтозоҥ, кызу- ланба успокойся, не горячись",,,"горячиться; токтозоҥ, кызу- ланба успокойся, не горячись",0.60
6874,1,paren,,накаляться; темир кызыды железо накалилось,,,накаляться; темир кызыды железо накалилось;,0.80
6874,2,paren,,"перен. горячиться; Эркеш арбанышты угуп, кызып башта- ды Эркеш, слушая ругань, начал горячиться",перен.,,"перен. горячиться; Эркеш арбанышты угуп, кызып башта- ды Эркеш, слушая ругань, начал горячиться; ♦ оозы кызыыр начать хмелеть",1.00
6875,1,none,,"нагревание, накаливание; мындый кызыдыштаҥ бажы оорыды от такого нагрева заболела голова",,,"нагревание, накаливание; мындый кызыдыштаҥ бажы оорыды от такого нагрева заболела голова",0.70
6876,1,none,,"тесный, сжатый; ср. кызам",,ср. кызам,"тесный, сжатый; ср. кызам; Капчалду кызык jерлерди öдӱп, партизан- дар качкындарды бедрейт (Ш. Ялатов) Пар- тизаны ищут беглецов, проходя через тесные ущелья",0.70
6877,1,none,,зоол. сельдь,зоол.,,зоол. сельдь; Столдыҥ ӱстинде илjиреп калган кызык балык jатты (Э. Яи- мов) На столе лежала испортившаяся рыба сельдь,0.80
6878,1,paren,,красный,,,"красный; Кажы ла айылдыҥ эжигинде кызыл бöс буулап салган эмтир (Л. Кокышев) Оказывает- ся, на дверях каждого дома были повязаны красные ленты;",0.90
6878,2,paren,,перен. красивый,перен.,,"перен. красивый; Кымыс будук jогынаҥ да кызыл, jараш (А. Ада- ров) Кымыс и без косметики хороша, краси- ва;",1.00
6878,3,dot,,"ист., только мн. кызылдар красные",ист.,,"ист., только мн. кызылдар красные; Бандиттер Аҥчышты айландыра курчап, кызылдардыҥ кайучызы деп, кыйнаарга шыйдына бердилер (Ш. Ялатов) Бандиты, окружив Аҥчыш, собирались его казнить, считая разведчиком красных ♦ кызыл таҥ красное зарево, зарница; кызыл эҥир время перед заходом солнца (букв. красный вечер); кызыл тын жизнь; кызыл тынын кыйар убить; кызыл кол голыми руками; кызыл колдыҥ кӱчиле",1.00
6878,4,paren,,собственными силами; пустомеля,,,собственными силами; пустомеля;,0.80
6878,5,paren,,"несдержанный на язык; кызыл jылаҥаш абсолютно голый, в чём мать роди- ла; кызыл чий новорожденный (о ребёнке, детёныше животного); Кызыл тын, кыл ööч (Погов.) Еле-еле душа в теле",Погов.,,"несдержанный на язык; кызыл jылаҥаш абсолютно голый, в чём мать роди- ла; кызыл чий новорожденный (о ребёнке, детёныше животного); Кызыл тын, кыл ööч (Погов.) Еле-еле душа в теле",1.00
6879,1,none,,красно-рыжий,,,"красно-рыжий; Jаны- нда бийик сынду, таларкак, кызыл-jеерен сагалду кижи турды (Б. Адаров) Рядом сто- ял высокий коренастый человек с красно-ры- жей бородой",0.70
6880,1,paren,,красно-коричневый; эжикти кызыл-кӱреҥ öҥлö будыды он по- красил дверь красно-коричневым цветом,,,красно-коричневый; эжикти кызыл-кӱреҥ öҥлö будыды он по- красил дверь красно-коричневым цветом;,0.90
6880,2,paren,,тёмно-красный; кызыл-кӱреҥ тон са- дып алды она купила тёмно-красное паль- то,,,тёмно-красный; кызыл-кӱреҥ тон са- дып алды она купила тёмно-красное паль- то;,0.80
6880,3,paren,,"перен. цветущий, здоровый",перен.,,"перен. цветущий, здоровый; Алдында кызыл-кӱреҥ чырайлу таайы бӱгӱн чы- райы карарып калган болды (И. Шодоев) Прежде с цветущим лицом дядя сегодня был с почерневшим лицом",1.00
